Order_ID,Activity,Timestamp,Customer_Name,Order_Source,Region,Order_Value,Items_Count,Discount
CASE_319,Złożenie zamówienia,2024-01-14 08:37:00,Klient_130,Online,Południe,137.85,3,8.1
CASE_319,Płatność,2024-01-14 11:41:16.837248,Klient_130,Online,Południe,137.85,3,8.1
CASE_319,Wysyłka,2024-01-14 18:06:13.320808800,Klient_130,Online,Południe,137.85,3,8.1
CASE_319,Dostawa,2024-01-14 23:37:47.269422,Klient_130,Online,Południe,137.85,3,8.1
CASE_319,Ocena,2024-01-15 04:13:47.866222800,Klient_130,Online,Południe,137.85,3,8.1
CASE_32,Złożenie zamówienia,2024-02-16 11:21:00,Klient_175,Online,Północ,30.36,1,10.81
CASE_32,Weryfikacja,2024-02-16 12:58:31.004047200,Klient_175,Online,Północ,30.36,1,10.81
CASE_32,Płatność,2024-02-17 15:42:23.595660,Klient_175,Online,Północ,30.36,1,10.81
CASE_32,Wysyłka,2024-02-18 11:00:38.737026,Klient_175,Online,Północ,30.36,1,10.81
CASE_32,Dostawa,2024-02-23 02:37:06.211095600,Klient_175,Online,Północ,30.36,1,10.81
CASE_320,Złożenie zamówienia,2024-01-20 15:38:00,Klient_106,Online,Południe,105.43,2,0.0
CASE_320,Płatność,2024-01-20 19:41:36.862106400,Klient_106,Online,Południe,105.43,2,0.0
CASE_320,Weryfikacja,2024-01-20 22:12:08.616849600,Klient_106,Online,Południe,105.43,2,0.0
CASE_320,Wysyłka,2024-01-22 06:37:03.822691200,Klient_106,Online,Południe,105.43,2,0.0
CASE_320,Dostawa,2024-01-23 09:28:15.430066800,Klient_106,Online,Południe,105.43,2,0.0
CASE_320,Ocena,2024-01-23 21:53:46.563724799,Klient_106,Online,Południe,105.43,2,0.0
CASE_321,Złożenie zamówienia,2024-04-11 10:52:00,Klient_93,Online,Południe,228.78,3,6.06
CASE_321,Płatność,2024-04-11 18:32:15.229171200,Klient_93,Online,Południe,228.78,3,6.06
CASE_321,Weryfikacja,2024-04-11 20:55:36.766292400,Klient_93,Online,Południe,228.78,3,6.06
CASE_321,Wysyłka,2024-04-14 04:02:13.767772800,Klient_93,Online,Południe,228.78,3,6.06
CASE_321,Dostawa,2024-04-16 04:21:18.691177200,Klient_93,Online,Południe,228.78,3,6.06
CASE_321,Ocena,2024-04-17 01:05:44.042700,Klient_93,Online,Południe,228.78,3,6.06
CASE_322,Złożenie zamówienia,2024-04-02 21:26:00,Klient_184,Online,Zachód,233.33,5,9.91
CASE_322,Płatność,2024-04-02 23:08:04.590432,Klient_184,Online,Zachód,233.33,5,9.91
CASE_322,Wysyłka,2024-04-03 12:10:54.361737600,Klient_184,Online,Zachód,233.33,5,9.91
CASE_322,Dostawa,2024-04-04 00:38:07.942644,Klient_184,Online,Zachód,233.33,5,9.91
CASE_322,Ocena,2024-04-04 11:50:22.774708800,Klient_184,Online,Zachód,233.33,5,9.91
CASE_323,Złożenie zamówienia,2024-02-01 16:24:00,Klient_195,Online,Zachód,64.06,4,10.47
CASE_323,Weryfikacja,2024-02-01 17:55:01.969946399,Klient_195,Online,Zachód,64.06,4,10.47
CASE_323,Płatność,2024-02-01 20:45:59.646445200,Klient_195,Online,Zachód,64.06,4,10.47
CASE_323,Wysyłka,2024-02-02 06:11:06.759250800,Klient_195,Online,Zachód,64.06,4,10.47
CASE_323,Dostawa,2024-02-02 12:59:52.400421599,Klient_195,Online,Zachód,64.06,4,10.47
CASE_323,Ocena,2024-02-02 17:30:14.043276,Klient_195,Online,Zachód,64.06,4,10.47
CASE_324,Złożenie zamówienia,2024-03-03 08:47:00,Klient_175,Online,Wschód,354.1,5,1.05
CASE_324,Płatność,2024-03-03 10:17:16.964377200,Klient_175,Online,Wschód,354.1,5,1.05
CASE_324,Wysyłka,2024-03-03 19:16:11.913129600,Klient_175,Online,Wschód,354.1,5,1.05
CASE_324,Dostawa,2024-03-04 00:06:28.040174400,Klient_175,Online,Wschód,354.1,5,1.05
CASE_324,Ocena,2024-03-04 08:18:30.800679600,Klient_175,Online,Wschód,354.1,5,1.05
CASE_325,Złożenie zamówienia,2024-02-08 08:31:00,Klient_122,Online,Południe,114.51,2,10.08
CASE_325,Weryfikacja,2024-02-08 09:39:27.832988400,Klient_122,Online,Południe,114.51,2,10.08
CASE_325,Płatność,2024-02-08 10:46:17.510158800,Klient_122,Online,Południe,114.51,2,10.08
CASE_325,Wysyłka,2024-02-08 16:16:39.935124,Klient_122,Online,Południe,114.51,2,10.08
CASE_325,Dostawa,2024-02-08 18:48:55.395686400,Klient_122,Online,Południe,114.51,2,10.08
CASE_325,Ocena,2024-02-08 23:27:03.201817200,Klient_122,Online,Południe,114.51,2,10.08
CASE_326,Złożenie zamówienia,2024-03-05 21:09:00,Klient_5,Online,Zachód,79.55,5,0.0
CASE_326,Płatność,2024-03-05 21:16:32.876673600,Klient_5,Online,Zachód,79.55,5,0.0
CASE_326,Wysyłka,2024-03-05 22:18:33.566540400,Klient_5,Online,Zachód,79.55,5,0.0
CASE_326,Dostawa,2024-03-05 23:17:30.287004,Klient_5,Online,Zachód,79.55,5,0.0
CASE_327,Złożenie zamówienia,2024-01-22 19:51:00,Klient_83,Online,Wschód,27.53,3,0.0
CASE_327,Płatność,2024-01-22 19:54:23.650992,Klient_83,Online,Wschód,27.53,3,0.0
CASE_327,Wysyłka,2024-01-22 20:29:43.426024800,Klient_83,Online,Wschód,27.53,3,0.0
CASE_327,Dostawa,2024-01-22 21:05:25.916647200,Klient_83,Online,Wschód,27.53,3,0.0
CASE_327,Ocena,2024-01-22 21:12:18.534898800,Klient_83,Online,Wschód,27.53,3,0.0
CASE_328,Złożenie zamówienia,2024-03-08 06:25:00,Klient_76,Online,Północ,135.44,3,0.0
CASE_328,Płatność,2024-03-08 09:21:26.346404400,Klient_76,Online,Północ,135.44,3,0.0
CASE_328,Wysyłka,2024-03-08 21:43:05.365854,Klient_76,Online,Północ,135.44,3,0.0
CASE_328,Dostawa,2024-03-09 01:07:36.910926,Klient_76,Online,Północ,135.44,3,0.0
CASE_328,Ocena,2024-03-09 12:02:38.113532400,Klient_76,Online,Północ,135.44,3,0.0
CASE_329,Złożenie zamówienia,2024-04-26 18:28:00,Klient_115,Online,Północ,65.16,1,11.12
CASE_329,Płatność,2024-04-26 19:50:48.428353200,Klient_115,Online,Północ,65.16,1,11.12
CASE_329,Wysyłka,2024-04-26 22:36:58.569399600,Klient_115,Online,Północ,65.16,1,11.12
CASE_329,Dostawa,2024-04-27 01:02:09.960945600,Klient_115,Online,Północ,65.16,1,11.12
CASE_329,Ocena,2024-04-27 01:40:55.705334400,Klient_115,Online,Północ,65.16,1,11.12
CASE_33,Złożenie zamówienia,2024-03-18 06:03:00,Klient_159,Telefon,Zachód,45.57,2,3.54
CASE_33,Płatność,2024-03-18 07:14:09.861313200,Klient_159,Telefon,Zachód,45.57,2,3.54
CASE_33,Wysyłka,2024-03-18 11:02:19.866181200,Klient_159,Telefon,Zachód,45.57,2,3.54
CASE_33,Dostawa,2024-03-19 04:01:30.141318,Klient_159,Telefon,Zachód,45.57,2,3.54
CASE_33,Ocena,2024-03-19 05:31:25.563529200,Klient_159,Telefon,Zachód,45.57,2,3.54
CASE_330,Złożenie zamówienia,2024-04-03 07:21:00,Klient_28,Telefon,Zachód,83.77,6,8.79
CASE_330,Płatność,2024-04-03 15:59:56.604066,Klient_28,Telefon,Zachód,83.77,6,8.79
CASE_330,Wysyłka,2024-04-04 10:41:31.878340800,Klient_28,Telefon,Zachód,83.77,6,8.79
CASE_330,Dostawa,2024-04-08 13:47:49.594052400,Klient_28,Telefon,Zachód,83.77,6,8.79
CASE_331,Złożenie zamówienia,2024-03-22 20:30:00,Klient_151,Sklep,Wschód,21.33,3,0.0
CASE_331,Płatność,2024-03-22 21:05:46.271551200,Klient_151,Sklep,Wschód,21.33,3,0.0
CASE_331,Weryfikacja,2024-03-22 21:47:23.123457600,Klient_151,Sklep,Wschód,21.33,3,0.0
CASE_331,Wysyłka,2024-03-23 01:25:39.430876800,Klient_151,Sklep,Wschód,21.33,3,0.0
CASE_331,Dostawa,2024-03-23 08:00:00.790876800,Klient_151,Sklep,Wschód,21.33,3,0.0
CASE_331,Ocena,2024-03-23 14:38:44.082258,Klient_151,Sklep,Wschód,21.33,3,0.0
CASE_332,Złożenie zamówienia,2024-01-24 13:20:00,Klient_82,Online,Południe,94.28,5,11.48
CASE_332,Weryfikacja,2024-01-24 14:21:41.498634,Klient_82,Online,Południe,94.28,5,11.48
CASE_332,Płatność,2024-01-24 16:37:03.385197599,Klient_82,Online,Południe,94.28,5,11.48
CASE_332,Wysyłka,2024-01-25 03:06:38.082882,Klient_82,Online,Południe,94.28,5,11.48
CASE_332,Dostawa,2024-01-25 19:11:00.785620800,Klient_82,Online,Południe,94.28,5,11.48
CASE_332,Ocena,2024-01-26 09:30:32.956006800,Klient_82,Online,Południe,94.28,5,11.48
CASE_333,Złożenie zamówienia,2024-02-01 16:47:00,Klient_183,Online,Zachód,84.91,5,9.02
CASE_333,Płatność,2024-02-03 00:12:30.293284800,Klient_183,Online,Zachód,84.91,5,9.02
CASE_333,Wysyłka,2024-02-03 18:49:31.560828,Klient_183,Online,Zachód,84.91,5,9.02
CASE_333,Dostawa,2024-02-06 17:12:21.541314,Klient_183,Online,Zachód,84.91,5,9.02
CASE_333,Ocena,2024-02-09 02:29:07.396290,Klient_183,Online,Zachód,84.91,5,9.02
CASE_334,Złożenie zamówienia,2024-03-16 19:32:00,Klient_193,Online,Północ,24.33,3,0.0
CASE_334,Płatność,2024-03-17 19:16:01.398062400,Klient_193,Online,Północ,24.33,3,0.0
CASE_334,Wysyłka,2024-03-19 15:03:22.147910400,Klient_193,Online,Północ,24.33,3,0.0
CASE_334,Dostawa,2024-03-22 03:18:23.386058400,Klient_193,Online,Północ,24.33,3,0.0
CASE_334,Ocena,2024-03-23 03:33:23.072653200,Klient_193,Online,Północ,24.33,3,0.0
CASE_335,Złożenie zamówienia,2024-02-08 06:07:00,Klient_21,Online,Zachód,72.23,3,0.0
CASE_335,Płatność,2024-02-08 06:56:38.481153600,Klient_21,Online,Zachód,72.23,3,0.0
CASE_335,Wysyłka,2024-02-08 20:40:24.810487200,Klient_21,Online,Zachód,72.23,3,0.0
CASE_335,Dostawa,2024-02-09 03:38:24.118521600,Klient_21,Online,Zachód,72.23,3,0.0
CASE_335,Ocena,2024-02-09 07:38:57.967856400,Klient_21,Online,Zachód,72.23,3,0.0
CASE_336,Złożenie zamówienia,2024-01-03 18:14:00,Klient_196,Sklep,Wschód,180.31,2,7.47
CASE_336,Płatność,2024-01-03 18:19:18.288830400,Klient_196,Sklep,Wschód,180.31,2,7.47
CASE_336,Wysyłka,2024-01-03 19:27:44.710136400,Klient_196,Sklep,Wschód,180.31,2,7.47
CASE_336,Dostawa,2024-01-03 20:24:06.212679600,Klient_196,Sklep,Wschód,180.31,2,7.47
CASE_336,Ocena,2024-01-03 20:35:25.011990,Klient_196,Sklep,Wschód,180.31,2,7.47
CASE_337,Złożenie zamówienia,2024-04-22 12:03:00,Klient_196,Online,Wschód,48.41,5,12.72
CASE_337,Płatność,2024-04-22 20:11:57.157645199,Klient_196,Online,Wschód,48.41,5,12.72
CASE_337,Wysyłka,2024-04-23 00:55:10.945459200,Klient_196,Online,Wschód,48.41,5,12.72
CASE_337,Dostawa,2024-04-24 03:12:50.887346400,Klient_196,Online,Wschód,48.41,5,12.72
CASE_337,Ocena,2024-04-24 08:05:35.768187600,Klient_196,Online,Wschód,48.41,5,12.72
CASE_338,Złożenie zamówienia,2024-04-15 09:11:00,Klient_65,Online,Wschód,272.63,1,3.34
CASE_338,Płatność,2024-04-15 12:02:29.179155600,Klient_65,Online,Wschód,272.63,1,3.34
CASE_338,Wysyłka,2024-04-15 17:39:46.950560400,Klient_65,Online,Wschód,272.63,1,3.34
CASE_338,Dostawa,2024-04-15 20:57:05.388128400,Klient_65,Online,Wschód,272.63,1,3.34
CASE_338,Ocena,2024-04-16 01:34:25.035403200,Klient_65,Online,Wschód,272.63,1,3.34
CASE_339,Złożenie zamówienia,2024-02-19 18:46:00,Klient_98,Sklep,Południe,87.26,5,3.19
CASE_339,Weryfikacja,2024-02-20 04:06:02.732442,Klient_98,Sklep,Południe,87.26,5,3.19
CASE_339,Płatność,2024-02-20 13:27:38.049270,Klient_98,Sklep,Południe,87.26,5,3.19
CASE_339,Wysyłka,2024-02-20 20:02:18.198926400,Klient_98,Sklep,Południe,87.26,5,3.19
CASE_339,Dostawa,2024-02-22 20:19:52.093872,Klient_98,Sklep,Południe,87.26,5,3.19
CASE_339,Ocena,2024-02-24 19:14:08.671800,Klient_98,Sklep,Południe,87.26,5,3.19
CASE_34,Złożenie zamówienia,2024-03-13 19:49:00,Klient_40,Sklep,Południe,45.39,2,1.14
CASE_34,Płatność,2024-03-13 21:24:17.578132800,Klient_40,Sklep,Południe,45.39,2,1.14
CASE_34,Wysyłka,2024-03-14 02:19:31.583257200,Klient_40,Sklep,Południe,45.39,2,1.14
CASE_34,Dostawa,2024-03-14 05:40:38.548252800,Klient_40,Sklep,Południe,45.39,2,1.14
CASE_34,Ocena,2024-03-14 10:22:31.734162,Klient_40,Sklep,Południe,45.39,2,1.14
CASE_340,Złożenie zamówienia,2024-02-21 06:50:00,Klient_35,Online,Północ,158.56,2,16.96
CASE_340,Płatność,2024-02-21 09:16:15.700707600,Klient_35,Online,Północ,158.56,2,16.96
CASE_340,Wysyłka,2024-02-21 13:34:15.619635600,Klient_35,Online,Północ,158.56,2,16.96
CASE_340,Dostawa,2024-02-21 16:27:45.327079200,Klient_35,Online,Północ,158.56,2,16.96
CASE_340,Ocena,2024-02-21 19:54:12.571165200,Klient_35,Online,Północ,158.56,2,16.96
CASE_341,Złożenie zamówienia,2024-03-27 19:33:00,Klient_147,Telefon,Wschód,27.28,4,1.5
CASE_341,Weryfikacja,2024-03-27 22:28:30.830473200,Klient_147,Telefon,Wschód,27.28,4,1.5
CASE_341,Płatność,2024-03-28 02:02:07.829127600,Klient_147,Telefon,Wschód,27.28,4,1.5
CASE_341,Wysyłka,2024-03-28 18:39:33.222974400,Klient_147,Telefon,Wschód,27.28,4,1.5
CASE_341,Dostawa,2024-03-29 15:32:33.055972800,Klient_147,Telefon,Wschód,27.28,4,1.5
CASE_341,Ocena,2024-03-29 19:23:56.581494,Klient_147,Telefon,Wschód,27.28,4,1.5
CASE_342,Złożenie zamówienia,2024-03-02 13:12:00,Klient_110,Sklep,Północ,210.73,1,10.25
CASE_342,Płatność,2024-03-02 13:36:37.702162800,Klient_110,Sklep,Północ,210.73,1,10.25
CASE_342,Wysyłka,2024-03-02 14:13:16.622407200,Klient_110,Sklep,Północ,210.73,1,10.25
CASE_342,Dostawa,2024-03-02 16:12:27.361692,Klient_110,Sklep,Północ,210.73,1,10.25
CASE_342,Ocena,2024-03-02 16:37:19.766852400,Klient_110,Sklep,Północ,210.73,1,10.25
CASE_343,Złożenie zamówienia,2024-01-26 06:18:00,Klient_125,Online,Zachód,35.22,4,11.99
CASE_343,Weryfikacja,2024-01-26 07:08:54.422638800,Klient_125,Online,Zachód,35.22,4,11.99
CASE_343,Płatność,2024-01-26 08:20:47.871240,Klient_125,Online,Zachód,35.22,4,11.99
CASE_343,Wysyłka,2024-01-26 12:08:26.135253600,Klient_125,Online,Zachód,35.22,4,11.99
CASE_343,Dostawa,2024-01-26 21:05:47.544849600,Klient_125,Online,Zachód,35.22,4,11.99
CASE_343,Ocena,2024-01-26 22:13:44.675572800,Klient_125,Online,Zachód,35.22,4,11.99
CASE_344,Złożenie zamówienia,2024-03-02 19:39:00,Klient_60,Telefon,Zachód,79.7,3,0.0
CASE_344,Płatność,2024-03-04 01:05:32.499780,Klient_60,Telefon,Zachód,79.7,3,0.0
CASE_344,Wysyłka,2024-03-06 14:03:35.197653600,Klient_60,Telefon,Zachód,79.7,3,0.0
CASE_344,Dostawa,2024-03-09 07:27:27.906696,Klient_60,Telefon,Zachód,79.7,3,0.0
CASE_344,Ocena,2024-03-10 06:23:46.580514,Klient_60,Telefon,Zachód,79.7,3,0.0
CASE_345,Złożenie zamówienia,2024-01-25 11:39:00,Klient_195,Online,Zachód,123.86,4,14.68
CASE_345,Weryfikacja,2024-01-25 14:57:55.379736,Klient_195,Online,Zachód,123.86,4,14.68
CASE_345,Płatność,2024-01-25 16:46:45.130882800,Klient_195,Online,Zachód,123.86,4,14.68
CASE_345,Wysyłka,2024-01-26 07:47:03.391544400,Klient_195,Online,Zachód,123.86,4,14.68
CASE_345,Dostawa,2024-01-26 16:42:20.071832400,Klient_195,Online,Zachód,123.86,4,14.68
CASE_345,Reklamacja,2024-01-27 01:22:19.243405200,Klient_195,Online,Zachód,123.86,4,14.68
CASE_345,Ocena,2024-01-27 02:17:16.590289200,Klient_195,Online,Zachód,123.86,4,14.68
CASE_346,Złożenie zamówienia,2024-04-10 20:31:00,Klient_172,Online,Południe,129.45,4,0.84
CASE_346,Płatność,2024-04-10 21:08:06.736126800,Klient_172,Online,Południe,129.45,4,0.84
CASE_346,Wysyłka,2024-04-11 01:49:50.716242,Klient_172,Online,Południe,129.45,4,0.84
CASE_346,Dostawa,2024-04-11 04:58:23.483754,Klient_172,Online,Południe,129.45,4,0.84
CASE_346,Ocena,2024-04-11 06:23:25.133743200,Klient_172,Online,Południe,129.45,4,0.84
CASE_347,Złożenie zamówienia,2024-03-29 19:43:00,Klient_60,Online,Północ,32.38,1,16.72
CASE_347,Płatność,2024-03-29 20:19:56.154456,Klient_60,Online,Północ,32.38,1,16.72
CASE_347,Wysyłka,2024-03-29 22:10:47.953803600,Klient_60,Online,Północ,32.38,1,16.72
CASE_347,Dostawa,2024-03-29 23:22:18.090612,Klient_60,Online,Północ,32.38,1,16.72
CASE_347,Ocena,2024-03-30 00:05:12.233492400,Klient_60,Online,Północ,32.38,1,16.72
CASE_348,Złożenie zamówienia,2024-03-04 14:48:00,Klient_110,Online,Północ,27.2,2,2.85
CASE_348,Płatność,2024-03-04 17:54:17.482687200,Klient_110,Online,Północ,27.2,2,2.85
CASE_348,Wysyłka,2024-03-04 21:04:21.419259599,Klient_110,Online,Północ,27.2,2,2.85
CASE_348,Dostawa,2024-03-05 04:32:38.672311200,Klient_110,Online,Północ,27.2,2,2.85
CASE_348,Ocena,2024-03-05 08:18:53.123558400,Klient_110,Online,Północ,27.2,2,2.85
CASE_349,Złożenie zamówienia,2024-01-23 10:46:00,Klient_5,Telefon,Południe,169.91,4,10.05
CASE_349,Weryfikacja,2024-01-23 13:35:16.419853200,Klient_5,Telefon,Południe,169.91,4,10.05
CASE_349,Płatność,2024-01-23 13:56:08.909198400,Klient_5,Telefon,Południe,169.91,4,10.05
CASE_349,Wysyłka,2024-01-24 03:22:39.092706,Klient_5,Telefon,Południe,169.91,4,10.05
CASE_349,Dostawa,2024-01-24 18:08:48.924339600,Klient_5,Telefon,Południe,169.91,4,10.05
CASE_349,Ocena,2024-01-25 04:06:06.732906,Klient_5,Telefon,Południe,169.91,4,10.05
CASE_35,Złożenie zamówienia,2024-03-28 08:31:00,Klient_115,Online,Wschód,111.44,4,13.32
CASE_35,Płatność,2024-03-28 08:36:45.122712,Klient_115,Online,Wschód,111.44,4,13.32
CASE_35,Wysyłka,2024-03-28 09:48:27.235204800,Klient_115,Online,Wschód,111.44,4,13.32
CASE_35,Dostawa,2024-03-28 10:03:17.707027200,Klient_115,Online,Wschód,111.44,4,13.32
CASE_35,Ocena,2024-03-28 11:00:01.113133200,Klient_115,Online,Wschód,111.44,4,13.32
CASE_350,Złożenie zamówienia,2024-02-19 06:35:00,Klient_54,Sklep,Północ,27.95,3,17.43
CASE_350,Płatność,2024-02-19 09:27:08.674820400,Klient_54,Sklep,Północ,27.95,3,17.43
CASE_350,Wysyłka,2024-02-20 17:03:54.828548400,Klient_54,Sklep,Północ,27.95,3,17.43
CASE_350,Dostawa,2024-02-21 08:06:41.372169600,Klient_54,Sklep,Północ,27.95,3,17.43
CASE_350,Reklamacja,2024-02-21 18:42:48.929365200,Klient_54,Sklep,Północ,27.95,3,17.43
CASE_350,Ocena,2024-02-21 19:24:43.505040,Klient_54,Sklep,Północ,27.95,3,17.43
CASE_351,Złożenie zamówienia,2024-04-22 17:12:00,Klient_189,Sklep,Zachód,39.2,3,0.0
CASE_351,Płatność,2024-04-22 19:20:52.621609200,Klient_189,Sklep,Zachód,39.2,3,0.0
CASE_351,Wysyłka,2024-04-23 03:31:16.016818800,Klient_189,Sklep,Zachód,39.2,3,0.0
CASE_351,Dostawa,2024-04-23 07:57:42.293098800,Klient_189,Sklep,Zachód,39.2,3,0.0
CASE_351,Ocena,2024-04-23 15:52:50.040181200,Klient_189,Sklep,Zachód,39.2,3,0.0
CASE_352,Złożenie zamówienia,2024-04-05 17:35:00,Klient_61,Online,Wschód,235.83,3,9.19
CASE_352,Płatność,2024-04-05 20:06:32.506125600,Klient_61,Online,Wschód,235.83,3,9.19
CASE_352,Wysyłka,2024-04-05 22:28:36.037402800,Klient_61,Online,Wschód,235.83,3,9.19
CASE_352,Dostawa,2024-04-06 04:00:22.910725200,Klient_61,Online,Wschód,235.83,3,9.19
CASE_352,Ocena,2024-04-06 09:37:01.461807600,Klient_61,Online,Wschód,235.83,3,9.19
CASE_353,Złożenie zamówienia,2024-01-10 11:57:00,Klient_157,Online,Zachód,77.03,2,19.23
CASE_353,Płatność,2024-01-10 17:18:01.561507200,Klient_157,Online,Zachód,77.03,2,19.23
CASE_353,Wysyłka,2024-01-11 02:45:53.254803600,Klient_157,Online,Zachód,77.03,2,19.23
CASE_353,Dostawa,2024-01-11 11:19:22.613894400,Klient_157,Online,Zachód,77.03,2,19.23
CASE_353,Zwrot,2024-01-11 23:49:04.951236,Klient_157,Online,Zachód,77.03,2,19.23
CASE_353,Ocena,2024-01-12 00:26:26.467069200,Klient_157,Online,Zachód,77.03,2,19.23
CASE_354,Złożenie zamówienia,2024-04-26 06:07:00,Klient_141,Sklep,Północ,34.93,3,7.81
CASE_354,Weryfikacja,2024-04-26 07:09:49.687893600,Klient_141,Sklep,Północ,34.93,3,7.81
CASE_354,Płatność,2024-04-26 14:25:57.104614800,Klient_141,Sklep,Północ,34.93,3,7.81
CASE_354,Wysyłka,2024-04-27 05:26:14.579817600,Klient_141,Sklep,Północ,34.93,3,7.81
CASE_354,Dostawa,2024-04-27 20:29:01.201731600,Klient_141,Sklep,Północ,34.93,3,7.81
CASE_354,Ocena,2024-04-28 02:39:17.383570800,Klient_141,Sklep,Północ,34.93,3,7.81
CASE_355,Złożenie zamówienia,2024-03-06 09:04:00,Klient_80,Sklep,Północ,39.14,2,3.86
CASE_355,Weryfikacja,2024-03-06 09:19:25.070270400,Klient_80,Sklep,Północ,39.14,2,3.86
CASE_355,Płatność,2024-03-06 10:48:19.219272,Klient_80,Sklep,Północ,39.14,2,3.86
CASE_355,Wysyłka,2024-03-06 18:38:34.504363199,Klient_80,Sklep,Północ,39.14,2,3.86
CASE_355,Dostawa,2024-03-07 01:50:55.232385600,Klient_80,Sklep,Północ,39.14,2,3.86
CASE_355,Ocena,2024-03-07 04:12:45.825496800,Klient_80,Sklep,Północ,39.14,2,3.86
CASE_356,Złożenie zamówienia,2024-01-20 13:28:00,Klient_134,Online,Wschód,109.48,2,0.0
CASE_356,Płatność,2024-01-20 15:52:39.875745600,Klient_134,Online,Wschód,109.48,2,0.0
CASE_356,Wysyłka,2024-01-21 07:49:13.100281200,Klient_134,Online,Wschód,109.48,2,0.0
CASE_356,Dostawa,2024-01-21 23:35:04.591959600,Klient_134,Online,Wschód,109.48,2,0.0
CASE_357,Złożenie zamówienia,2024-04-10 06:14:00,Klient_73,Online,Północ,30.35,3,8.2
CASE_357,Płatność,2024-04-10 14:51:22.576749600,Klient_73,Online,Północ,30.35,3,8.2
CASE_357,Wysyłka,2024-04-11 07:35:22.275057600,Klient_73,Online,Północ,30.35,3,8.2
CASE_357,Dostawa,2024-04-12 01:28:09.219364800,Klient_73,Online,Północ,30.35,3,8.2
CASE_358,Złożenie zamówienia,2024-02-20 17:12:00,Klient_127,Online,Wschód,40.08,3,0.0
CASE_358,Płatność,2024-02-21 01:48:40.273653600,Klient_127,Online,Wschód,40.08,3,0.0
CASE_358,Wysyłka,2024-02-21 16:01:07.884296400,Klient_127,Online,Wschód,40.08,3,0.0
CASE_358,Dostawa,2024-02-21 21:57:47.521432800,Klient_127,Online,Wschód,40.08,3,0.0
CASE_358,Ocena,2024-02-22 14:47:38.842735200,Klient_127,Online,Wschód,40.08,3,0.0
CASE_359,Złożenie zamówienia,2024-01-27 21:45:00,Klient_111,Sklep,Zachód,31.34,5,0.0
CASE_359,Weryfikacja,2024-01-28 04:48:20.785557600,Klient_111,Sklep,Zachód,31.34,5,0.0
CASE_359,Płatność,2024-01-28 20:06:53.031448800,Klient_111,Sklep,Zachód,31.34,5,0.0
CASE_359,Wysyłka,2024-01-29 17:37:37.521426,Klient_111,Sklep,Zachód,31.34,5,0.0
CASE_359,Dostawa,2024-01-31 14:00:16.918448400,Klient_111,Sklep,Zachód,31.34,5,0.0
CASE_359,Ocena,2024-02-02 17:56:45.592954800,Klient_111,Sklep,Zachód,31.34,5,0.0
CASE_36,Złożenie zamówienia,2024-02-03 16:45:00,Klient_104,Telefon,Północ,52.64,4,0.0
CASE_36,Płatność,2024-02-04 08:02:04.908710400,Klient_104,Telefon,Północ,52.64,4,0.0
CASE_36,Wysyłka,2024-02-05 13:49:43.198366800,Klient_104,Telefon,Północ,52.64,4,0.0
CASE_36,Dostawa,2024-02-06 23:19:34.278528,Klient_104,Telefon,Północ,52.64,4,0.0
CASE_36,Ocena,2024-02-08 04:01:25.878068399,Klient_104,Telefon,Północ,52.64,4,0.0
CASE_360,Złożenie zamówienia,2024-01-18 12:57:00,Klient_45,Sklep,Północ,42.97,5,7.27
CASE_360,Weryfikacja,2024-01-18 13:25:21.052855200,Klient_45,Sklep,Północ,42.97,5,7.27
CASE_360,Płatność,2024-01-18 13:58:17.326873200,Klient_45,Sklep,Północ,42.97,5,7.27
CASE_360,Wysyłka,2024-01-19 00:18:58.713408,Klient_45,Sklep,Północ,42.97,5,7.27
CASE_360,Dostawa,2024-01-19 07:15:23.832122400,Klient_45,Sklep,Północ,42.97,5,7.27
CASE_360,Ocena,2024-01-19 12:16:03.671587200,Klient_45,Sklep,Północ,42.97,5,7.27
CASE_361,Złożenie zamówienia,2024-03-21 13:32:00,Klient_40,Sklep,Zachód,70.92,3,7.19
CASE_361,Płatność,2024-03-22 09:04:17.794006800,Klient_40,Sklep,Zachód,70.92,3,7.19
CASE_361,Wysyłka,2024-03-24 01:02:12.305635200,Klient_40,Sklep,Zachód,70.92,3,7.19
CASE_361,Dostawa,2024-03-24 04:11:37.749319200,Klient_40,Sklep,Zachód,70.92,3,7.19
CASE_361,Ocena,2024-03-25 20:42:42.481750800,Klient_40,Sklep,Zachód,70.92,3,7.19
CASE_362,Złożenie zamówienia,2024-01-09 07:46:00,Klient_50,Sklep,Południe,213.52,3,19.07
CASE_362,Weryfikacja,2024-01-09 10:17:48.862988400,Klient_50,Sklep,Południe,213.52,3,19.07
CASE_362,Płatność,2024-01-09 11:15:24.138441600,Klient_50,Sklep,Południe,213.52,3,19.07
CASE_362,Wysyłka,2024-01-10 05:04:25.622254800,Klient_50,Sklep,Południe,213.52,3,19.07
CASE_362,Dostawa,2024-01-10 10:35:18.728011200,Klient_50,Sklep,Południe,213.52,3,19.07
CASE_362,Ocena,2024-01-10 20:24:17.970248400,Klient_50,Sklep,Południe,213.52,3,19.07
CASE_363,Złożenie zamówienia,2024-03-16 12:43:00,Klient_144,Online,Południe,55.77,4,12.82
